title,ratings,mean_ratings
a thin line between love & hate,486,3.5401234567901234
a thousand goodnights,494,3.4746963562753037
a thousand junkies,492,3.524390243902439
a thousand things i'd do for you,478,3.6087866108786613
a thousand words,437,3.5205949656750573
a thousand years of good prayers,476,3.4978991596638656
a time for heaven,510,3.5480392156862743
a touch of green,475,3.546315789473684
a tour through hawaii,511,3.5342465753424657
a toy store near you,467,3.443254817987152
a trash truck christmas,491,3.5570264765784114
a trip through lake tahoe,508,3.550196850393701
a trip through the world's greatest cities,485,3.6216494845360825
a trip to jamaica,469,3.533049040511727
a trip under the sea,468,3.4775641025641026
a truthful mother,506,3.5434782608695654
"a turma do sextou - a princesa , o sapo e a escolinha",487,3.5318275154004106
a turma do sextou - a tv ideal,464,3.502155172413793
a turtle's tale 2: sammy's escape from paradise,454,3.61784140969163
a turtle's tale: sammy's adventures,488,3.5420081967213113
a twelve year night,480,3.5541666666666667
a very brady christmas,470,3.5904255319148937
a very brady renovation,470,3.523404255319149
a very country christmas,477,3.5953878406708597
a very english scandal,474,3.532700421940928
a very murray christmas,512,3.5322265625
a very secret service,458,3.46943231441048
a very special love,492,3.4969512195121952
a vigilante,480,3.5625
a walk to remember,470,3.525531914893617
a war,515,3.563106796116505
a way back home,515,3.516504854368932
a wednesday,484,3.580578512396694
a week away,482,3.5622406639004147
a week in watts,432,3.4965277777777777
a werewolf in england,483,3.5372670807453415
a whisker away,444,3.5563063063063063
a wife's nightmare,511,3.51174168297456
a wilderness of error,492,3.5640243902439024
a witch's love,461,3.581344902386117
a witches' ball,461,3.531453362255965
a woman named jackie,462,3.5324675324675323
a woman scorned: the betty broderick story: part i,489,3.485685071574642
a wonderful christmas,503,3.5864811133200796
a world away,504,3.550595238095238
a wrinkle in time,957,3.5041797283176592
a year and change,451,3.5288248337028825
a year in burgundy,475,3.5726315789473686
a year in champagne,431,3.5719257540603246
a year in port,491,3.441955193482688
a year in space,453,3.5463576158940397
a yellow bird,466,3.546137339055794
a young doctor's notebook and other stories,511,3.5097847358121332
a-team: life after film school with joe carnahan,494,3.5961538461538463
a.c.o.d.,491,3.5672097759674135
a.c.o.r.n.s: operation crack down,462,3.487012987012987
a.d. kingdom and empire,498,3.5512048192771086
a.i.: artificial intelligence,518,3.5762548262548264
a.i.c.o.,469,3.546908315565032
a.m.i.,472,3.4883474576271185
a.x.l.,480,3.5010416666666666
a3!,487,3.475359342915811
aadai,504,3.5555555555555554
aadar malik: stand up the musical,501,3.5459081836327346
aadu 2,478,3.5721757322175733
aadu magaadra bujji,490,3.5755102040816324
aagey se right,480,3.509375
aaha kalyanam (telugu dubbed),463,3.4892008639308854
aaina,475,3.534736842105263
aaja nachle,458,3.4989082969432315
aajcha divas majha,533,3.651969981238274
aakaasam nee haddhu ra (telugu),490,3.520408163265306
aakhri adaalat,499,3.567134268537074
aalas motaapa ghabraahat,511,3.49119373776908
aalo chhaya,503,3.6192842942345926
aalorukkam,475,3.5873684210526315
aamchya sarkhe aamhich,430,3.4767441860465116
aamhi doghi,531,3.5037664783427496
aamir,473,3.544397463002114
aangila padam,515,3.4611650485436893
aanum pennum,460,3.657608695652174
aapla manus,483,3.443064182194617
aarakshan,516,3.5387596899224807
aarohanam,481,3.4812889812889813
aaron loves angela,416,3.626201923076923
aashayein,516,3.516472868217054
aashik awara,475,3.4568421052631577
aashiqui,485,3.5257731958762886
aashiqui 2,480,3.5385416666666667
aata pita,445,3.5775280898876405
aaviri,473,3.59830866807611
abandoned,462,3.4956709956709955
abandoned and deceived,435,3.542528735632184
abbott & costello christmas show,447,3.51006711409396
abby hatcher,512,3.5712890625
abby sen,475,3.5442105263157893
abc galaxy (spanish audio),476,3.564075630252101
abc ice cream cones with the luvbugz  learn the alphabet,477,3.5366876310272537
abc news archives: earth day,460,3.5119565217391306
abc news exclusive: president joe biden with george stephanopoulos,485,3.5082474226804123
abc news live honors asian pacific american heritage month: bridging generations,477,3.5272536687631026
"abc news live presents: mission to mars, live!",517,3.4874274661508706
abc news live prime with linsey davis,477,3.5167714884696015
abc news specials,477,3.5283018867924527
abc nightline,484,3.5237603305785123
abc this week,461,3.4121475054229933
abc world news tonight with david muir,475,3.546315789473684
abcd 2,503,3.521868787276342
abcd: any body can dance,489,3.488752556237219
abcnl prime with linsey davis,498,3.5491967871485945
abdo mota,509,3.4626719056974458
abducted,416,3.5408653846153846
abducted in plain sight,474,3.5221518987341773
abducted: the jocelyn shaker story,451,3.5886917960088693
"abdullah, the final witness",496,3.587701612903226
aberdeen city,447,3.559284116331096
abhijan,460,3.5434782608695654
abhinetri,948,3.5105485232067513
abhiyude katha anuvinteyum,472,3.481991525423729
abhiyum anuvum,482,3.5798755186721993
abilene town,452,3.506637168141593
abla fahita: drama queen,447,3.606263982102908
ablaze,526,3.556083650190114
abnormal summit,481,3.497920997920998
abominable christmas,477,3.4559748427672954
about a boy,508,3.5836614173228347
about alex,502,3.4820717131474104
about endlessness,472,3.4904661016949152
about hope,462,3.418831168831169
about time,475,3.5589473684210526
above & beyond,455,3.5076923076923077
above and beyond,500,3.559
above the shadows,468,3.534188034188034
absence of the good,465,3.513978494623656
absentia,518,3.5077220077220077
absolute boyfriend,469,3.593816631130064
absolute duo,492,3.657520325203252
absolutely anything,491,3.4643584521384927
absolutely ascot,452,3.5984513274336285
absolutely fabulous,480,3.5458333333333334
abstract: the art of design,475,3.446315789473684
absurd accident,463,3.5712742980561556
absurd planet,504,3.4781746031746033
abuses,507,3.4930966469428006
abyss,510,3.5049019607843137
abzurdah,411,3.45985401459854
acapulco gold,483,3.4627329192546585
acapulco la vida va,524,3.482824427480916
acapulco shore,474,3.5242616033755274
accel world,473,3.619450317124736
accepted,501,3.5778443113772456
accident,994,3.4743460764587524
accident man,479,3.549060542797495
accidental christmas,481,3.4594594594594597
accidentally engaged,466,3.6040772532188843
accidentally in love,484,3.5041322314049586
accomplice,449,3.599109131403118
accused: guilty or innocent?,485,3.4649484536082475
ace in the hole,458,3.4574235807860263
achamindri,523,3.4990439770554493
acquainted,489,3.5521472392638036
acres and acres,504,3.4761904761904763
across grace alley,467,3.5289079229122056
across the line,1440,3.4586805555555555
across the moon,525,3.4847619047619047
across the pacific,481,3.558212058212058
across the universe,474,3.488396624472574
act 2 - series 1,457,3.411378555798687
act 2 - series 10,488,3.5163934426229506
act 2 - series 2,459,3.52723311546841
act 2 - series 3,464,3.5808189655172415
act 2 - series 4,482,3.54253112033195
act 2 - series 6,472,3.51271186440678
act 2 - series 7,471,3.561571125265393
act 2 - series 8,488,3.63422131147541
act 2 - series 9,428,3.6320093457943927
act 2 - title 6,502,3.6205179282868527
act 2 - title 7,450,3.5322222222222224
act 2 - title 8,477,3.590146750524109
act 2 - title 9,506,3.532608695652174
act 4 - title after removing 1c - 1,470,3.49468085106383
act 4 - title before 1c onboarding 1,486,3.596707818930041
act 4 - title before 1c onboarding 2,454,3.4140969162995596
act 5 - series 1,462,3.5324675324675323
act 5 - series 2,480,3.6302083333333335
act 5 - title 1,487,3.5010266940451746
act 6 - series 1,496,3.4788306451612905
act 6 - series 2,468,3.5384615384615383
act 6 - title 1,450,3.468888888888889
act naturally,481,3.4615384615384617
act of valor,479,3.6346555323590812
act of vengeance,485,3.5546391752577318
act of will,475,3.4473684210526314
acting out,483,3.5424430641821947
action,513,3.542884990253411
action figure adventure,500,3.509
action replayy,440,3.471590909090909
action team,468,3.502136752136752
activate: the global citizen movement,469,3.525586353944563
actress wanted,478,3.5135983263598325
acts of defiance,465,3.5301075268817206
acts of vengeance,475,3.5736842105263156
acts of violence,472,3.5328389830508473
actuate algo,492,3.519308943089431
acute misfortune,467,3.5353319057815846
ad vitam,462,3.5779220779220777
adam,439,3.5375854214123006
adam and evelyn,478,3.524058577405858
adam devine: best time of our lives,474,3.5548523206751055
adam ferrara: funny as hell,474,3.5031645569620253
adam newman: fuzzies,472,3.551906779661017
adam ruins everything,513,3.5594541910331383
adam sandler 100% fresh,508,3.463582677165354
adam: his song continues,447,3.5894854586129754
adavi,450,3.568888888888889
addicted to life,461,3.554229934924078
address unknown,475,3.4757894736842103
adel karam: live from beirut,510,3.5352941176470587
adhe kangal,492,3.5304878048780486
adhugo,446,3.4652466367713006
adimurai,471,3.5690021231422504
"adios, sabata",499,3.497995991983968
adithya (creative genius),468,3.5801282051282053
adithya varma,476,3.5210084033613445
aditi mittal: things they wouldn't let me say,462,3.512987012987013
adoption day,485,3.5371134020618555
adore,478,3.5564853556485354
adoring,483,3.5559006211180124
adrift,478,3.5094142259414225
adrift in soho,926,3.6085313174946005
adrishya,494,3.5870445344129553
advancements,471,3.5148619957537157
advantageous,440,3.5534090909090907
adventure agents,494,3.51417004048583
adventure thru the walt disney archives,495,3.609090909090909
adventure time,490,3.561224489795918
adventures in babysitting,523,3.5621414913957934
adventures in public school,491,3.545824847250509
adventures in wonderland,483,3.527950310559006
adventures of kii & yii - little baby bum,475,3.586315789473684
adventures of paddingon bear,482,3.6390041493775933
adventures of power,481,3.527027027027027
advocate,514,3.585603112840467
adú,449,3.606904231625835
ae dil hai mushkil,429,3.5221445221445222
aelay,483,3.505175983436853
aeon flux,514,3.52431906614786
aerials,490,3.5642857142857145
aesthetica of a rogue hero,498,3.494979919678715
affittasi vita,480,3.5572916666666665
afflicted,994,3.5437625754527162
afonso padilha: classless,503,3.5417495029821073
africa,460,3.525
african america,451,3.5787139689578713
afro samurai,477,3.5838574423480085
afronta! facing it!,456,3.5296052631578947
afsos,523,3.5917782026768643
after,480,3.46875
after class,473,3.572938689217759
after dark: lake mungo,471,3.5445859872611467
after darkness,439,3.489749430523918
after floyd: the year that shook the world,472,3.531779661016949
after life,487,3.47741273100616
after maria,483,3.5734989648033126
after masks,478,3.557531380753138
after miss julie,471,3.4140127388535033
after parkland,528,3.609848484848485
after porn ends,471,3.55307855626327
after porn ends 3,448,3.4575892857142856
after school,503,3.4840954274353875
after school dice club,447,3.5749440715883667
after the dark,444,3.5304054054054053
after the raid,461,3.579175704989154
after the rain,492,3.434959349593496
after the reign,450,3.6266666666666665
after we collided,467,3.473233404710921
after you're gone,483,3.5714285714285716
afterlife of the party,494,3.555668016194332
afterlost,476,3.592436974789916
aftermath,483,3.611801242236025
afternoon delight,476,3.569327731092437
afterschool,463,3.5788336933045355
aftershock,484,3.475206611570248
aga bai arechha,505,3.5693069306930694
against a crooked sky,512,3.6083984375
against the law,423,3.6217494089834514
against the tide,484,3.4710743801652892
agatha and the truth of murder,453,3.556291390728477
agatha christie's crooked house,443,3.628668171557562
agatha christie's ordeal by innocence,492,3.511178861788618
agatha christie's the abc murders,486,3.519547325102881
agatha christie's the pale horse,470,3.523404255319149
agathe cléry,482,3.4885892116182573
agathiyar,464,3.46875
age gap love,473,3.6511627906976742
age of glory,460,3.575
age of heroes,481,3.544698544698545
age of rebellion,482,3.5020746887966805
age of samurai: battle for japan,505,3.51980198019802
age of summer,476,3.607142857142857
age of tanks,510,3.597058823529412
age of the living dead,463,3.5831533477321815
age of treason,483,3.4989648033126293
agent,502,3.539840637450199
agent fox,498,3.5632530120481927
agent raghav,428,3.6343457943925235
agent revelation,530,3.510377358490566
agent sai (hindi),473,3.495771670190275
agent sai srinivasa athreya,473,3.5792811839323466
agent sai srinivasa athreya (kannada),470,3.5319148936170213
aggretsuko,470,3.5202127659574467
aggretsuko: we wish you a metal christmas,511,3.5185909980430528
agneepath,981,3.5198776758409784
agustín aristarán: soy rada,454,3.578193832599119
agyaat,463,3.5734341252699786
ahaan,449,3.5534521158129175
aham bhramhasmi,488,3.576844262295082
ahista ahista,511,3.4667318982387476
ai weiwei: never sorry,513,3.585769980506823
aida's secrets,448,3.5223214285714284
ainori love wagon: african journey,453,3.5905077262693155
ainori love wagon: asian journey,478,3.49581589958159
ainsley eats the streets,444,3.489864864864865
ainu mosir,442,3.505656108597285
air force one,936,3.5721153846153846
air gear,508,3.533464566929134
air strike,478,3.50418410041841
airline disaster: crash of the century,497,3.476861167002012
airplane mode,462,3.529220779220779
aisa yeh jahaan,514,3.536964980544747
aitraaz,504,3.4771825396825395
aiyaary,497,3.475855130784708
aiyyaa,466,3.5482832618025753
aj and the queen,467,3.595289079229122
ajab prem ki ghazab kahani,492,3.5386178861788617
ajaibnya cinta,464,3.523706896551724
ajeeb daastaans,492,3.527439024390244
